,#loc_id,ags,ascii,name,lat,lon,amt,plz,vorwahl,einwohner,flaeche,kz,typ,level,of,invalid
3881,21482,06634017,NEUKIRCHEN,"Neukirchen, Knüllgeb.",50.8667,9.33333,,34626,06694,7211.0,66.0,HR,Stadt,6.0,510.0,
3882,21604,06634018,NIEDENSTEIN,Niedenstein,51.2344353058268,9.31176692192071,,34305,05624,5279.0,31.0,HR,Stadt,6.0,510.0,
3886,24006,06634022,SCHWALMSTADT,Schwalmstadt,50.9333,9.21667,,34613,06691,18586.0,85.0,HR,Stadt,6.0,510.0,
3887,24042,06634023,SCHWARZENBORN,"Schwarzenborn, Knüll",50.9167,9.45,,34639,05686,1090.0,27.0,HR,Stadt,6.0,510.0,
3898,13863,06635002,BAD AROLSEN,Bad Arolsen,51.37968,9.012179999999939,,34454,05691,16159.0,126.0,KB,Stadt,6.0,516.0,
3899,14011,06635003,BAD WILDUNGEN,Bad Wildungen,51.1167,9.11667,,34537,05621,17376.0,120.0,KB,Stadt,6.0,516.0,
3900,14147,06635004,BATTENBERG,Battenberg (Eder),51.0167,8.65,,35088,06452,5445.0,65.0,KB,Stadt,6.0,516.0,
3904,15585,06635008,DIEMELSTADT,Diemelstadt,51.47501,9.00898000000007,,34474,05694,5427.0,82.4,KB,Stadt,6.0,516.0,
3906,16585,06635010,FRANKENAU,"Frankenau, Hessen",51.1,8.93333,,35110,06455,3334.0,57.0,KB,Stadt,6.0,516.0,
3907,16586,06635011,FRANKENBERG,Frankenberg (Eder),51.0667,8.8,,35066,06451,18807.0,125.0,KB,Stadt,6.0,516.0,
3908,16931,06635012,GEMUENDEN,Gemünden (Wohra),50.9667,8.96667,,35285,06453,3897.0,59.0,KB,Stadt,6.0,516.0,
3910,17976,06635014,HATZFELD,Hatzfeld (Eder),51.0,8.55,,35116,06467,3205.0,59.0,KB,Stadt,6.0,516.0,
3912,20197,06635016,LICHTENFELS,"Lichtenfels, Hessen",51.1583,8.79583,,35104,05636,4118.0,97.0,KB,Stadt,6.0,516.0,
3913,23303,06635017,ROSENTHAL,"Rosenthal, Hessen",50.9667,8.88333,,35119,06458,2178.0,52.0,KB,Stadt,6.0,516.0,
3916,25460,06635020,VOLKMARSEN,Volkmarsen,51.40746,9.118269999999939,,34471,05693,6808.0,67.0,KB,Stadt,6.0,516.0,
3917,25564,06635021,WALDECK,Waldeck,51.2,9.06667,,34513,05634,7155.0,116.0,KB,Stadt,6.0,516.0,
3920,13996,06636001,BAD SOODEN-ALLENDORF,Bad Sooden-Allendorf,51.27054815449701,9.97341655548098,,37242,05652,8359.0,74.0,ESW,Stadt,6.0,521.0,
3923,17405,06636004,GROSSALMERODE,Großalmerode,51.25835,9.78517999999997,,37247,05604,6871.0,38.0,ESW,Stadt,6.0,521.0,
3925,18283,06636006,HESSISCH LICHTENAU,Hessisch Lichtenau,51.19863,9.71974,,37235,05602,12593.0,106.0,ESW,Stadt,6.0,521.0,
3930,24371,06636011,SONTRA,Sontra,51.0667,9.93333,,36205,05653,7955.0,111.0,ESW,Stadt,6.0,521.0,
3931,25580,06636012,WALDKAPPEL,Waldkappel,51.14585,9.8768,,37284,05656,4592.0,96.0,ESW,Stadt,6.0,521.0,
3932,25667,06636013,WANFRIED,Wanfried,51.1833,10.1667,,37281,05655,4204.0,47.0,ESW,Stadt,6.0,521.0,
3935,26334,06636016,WITZENHAUSEN,Witzenhausen,51.3401636227961,9.85542617980957,,"37213,37214,37215,37216,37217,37218",05542,15368.0,127.0,ESW,Stadt,6.0,521.0,
3938,227,07111,KOBLENZ,Koblenz,50.35,7.6,,,,,105.0,KO,Stadt,5.0,192.0,
3939,19496,07111000,KOBLENZ,Koblenz am Rhein,50.35,7.6,,"56068,56070,56072,56073,56075,56076,56077",0261,106681.0,105.0,KO,Stadt,6.0,227.0,
3941,13393,07131001,ADENAU,Adenau,50.3833,6.933330000000001,Verbandsgemeinde Adenau,53518,02691,2942.0,19.0,AW,Stadt,6.0,424.0,
3946,13883,07131006,BAD BREISIG,Bad Breisig,50.5167,7.3,Verbandsgemeinde Bad Breisig,53498,02633,9024.0,20.0,AW,Stadt,6.0,424.0,
3947,13963,07131007,BAD NEUENAHR-AHRWEILER,Bad Neuenahr-Ahrweiler,50.55,7.1,,53474,02641,27628.0,63.0,AW,Stadt,6.0,424.0,
3989,22980,07131070,REMAGEN,Remagen,50.5667,7.2333300000000005,,53424,02642,16358.0,33.0,AW,Stadt,6.0,424.0,
3995,24309,07131077,SINZIG,"Sinzig, Rhein",50.55,7.25,,53489,02642,17774.0,41.0,AW,Stadt,6.0,424.0,
4020,14424,07132006,BETZDORF,"Betzdorf, Sieg",50.7833,7.88333,Verbandsgemeinde Betzdorf,57518,02741,10406.0,10.0,AK,Stadt,6.0,428.0,
4063,18202,07132050,HERDORF,"Herdorf, Sieg",50.7667,7.95,,57562,02744,7166.0,18.0,AK,Stadt,6.0,428.0,
4134,13572,07132501,ALTENKIRCHEN,Altenkirchen (Westerwald),50.7,7.65,Verbandsgemeinde Altenkirchen,57610,02681,6345.0,11.0,AK,Stadt,6.0,428.0,
4141,13943,07133006,BAD KREUZNACH,Bad Kreuznach,49.8333,7.86667,,"55545,55543",0671,43757.0,55.63,KH,Stadt,6.0,437.0,
4185,19324,07133052,KIRN,"Kirn, Nahe",49.786,7.4594,,55606,06752,8773.0,17.0,KH,Stadt,6.0,437.0,
4198,20791,07133065,MEISENHEIM,"Meisenheim, Glan",49.7167,7.66667,Verbandsgemeinde Meisenheim,55590,06753,2936.0,10.0,KH,Stadt,6.0,437.0,
4234,24691,07133103,STROMBERG,"Stromberg, Hunsrück",49.95,7.7666699999999995,Verbandsgemeinde Stromberg,55442,06724,3177.0,9.0,KH,Stadt,6.0,437.0,
4254,13993,07133501,BAD SOBERNHEIM,Bad Sobernheim,49.7833,7.65,Verbandsgemeinde Bad Sobernheim,55566,06751,6470.0,54.0,KH,Stadt,6.0,437.0,
4260,14158,07134005,BAUMHOLDER,Baumholder,49.6167,7.33333,Verbandsgemeinde Baumholder,55774,06783,4081.0,69.0,BIR,Stadt,6.0,444.0,
4265,14521,07134010,BIRKENFELD,"Birkenfeld, Nahe",49.65,7.183330000000001,Verbandsgemeinde Birkenfeld,55765,06782,6922.0,14.0,BIR,Stadt,6.0,444.0,
4300,18770,07134045,IDAR-OBERSTEIN,Idar-Oberstein,49.7,7.3,,55743,06781,32254.0,92.0,BIR,Stadt,6.0,444.0,
4371,15312,07135020,COCHEM,Cochem,50.1333,7.15,,56812,02671,5162.0,21.0,COC,Stadt,6.0,450.0,
4396,19019,07135045,KAISERSESCH,Kaisersesch,50.2333,7.15,Verbandsgemeinde Kaisersesch,56759,02653,2915.0,8.0,COC,Stadt,6.0,450.0,
4440,26560,07135092,ZELL,Zell (Mosel),50.0333,7.183330000000001,Verbandsgemeinde Zell,56856,06542,4425.0,45.0,COC,Stadt,6.0,450.0,
4447,13674,07137003,ANDERNACH,Andernach,50.4333,7.4,,56626,02632,29416.0,53.0,MYK,Stadt,6.0,470.0,
4476,20732,07137068,MAYEN,Mayen,50.3333,7.21667,,56727,02651,19428.0,58.0,MYK,Stadt,6.0,470.0,
4477,20822,07137069,MENDIG,Mendig,50.3667,7.28333,Verbandsgemeinde Mendig,56743,02652,8721.0,24.0,MYK,Stadt,6.0,470.0,
4487,22553,07137089,POLCH,Polch,50.3,7.316669999999999,Verbandsgemeinde Maifeld,56751,02654,6607.0,29.0,MYK,Stadt,6.0,470.0,
4504,14268,07137203,BENDORF,"Bendorf, Rhein",50.4333,7.566669999999999,,56170,02622,17451.0,24.0,MYK,Stadt,6.0,470.0,
4516,21168,07137216,MUELHEIM-KAERLICH,Mülheim-Kärlich,50.3833,7.5,Verbandsgemeinde Weißenthurm,56218,02630,10416.0,16.0,MYK,Stadt,6.0,470.0,
4521,23067,07137221,RHENS,Rhens,50.2833,7.61667,Verbandsgemeinde Rhens,56321,02628,3014.0,16.0,MYK,Stadt,6.0,470.0,
4526,25335,07137226,VALLENDAR,Vallendar,50.4,7.61667,Verbandsgemeinde Vallendar,56179,0261,8814.0,13.0,MYK,Stadt,6.0,470.0,
4528,25882,07137228,WEISSENTHURM,"Weißenthurm, Rhein",50.4167,7.45,Verbandsgemeinde Weißenthurm,56575,02637,7803.0,4.0,MYK,Stadt,6.0,470.0,
4532,21200,07137501,MUENSTERMAIFELD,Münstermaifeld,50.25,7.36667,Verbandsgemeinde Maifeld,56294,02654,3519.0,28.0,MYK,Stadt,6.0,470.0,
4537,13928,07138004,BAD HOENNINGEN,Bad Hönningen,50.5167,7.316669999999999,Verbandsgemeinde Bad Hönningen,53557,02635,5724.0,20.0,NR,Stadt,6.0,230.0,
4562,20299,07138041,LINZ,Linz am Rhein,50.5667,7.28333,Verbandsgemeinde Linz,53545,02644,6016.0,18.0,NR,Stadt,6.0,230.0,
4566,21583,07138045,NEUWIED,Neuwied,50.4333,7.46667,,"56564,56566,56567",02631,66455.0,86.0,NR,Stadt,6.0,230.0,
4588,25225,07138073,UNKEL,Unkel,50.6,7.21667,Verbandsgemeinde Unkel,53572,02224,4979.0,8.0,NR,Stadt,6.0,230.0,
4645,19134,07140064,KASTELLAUN,Kastellaun,50.0667,7.45,Verbandsgemeinde Kastellaun,"56284,56288,",06762,5259.0,8.0,SIM,Stadt,6.0,233.0,
4647,19260,07140067,KIRCHBERG,Kirchberg (Hunsrück),49.95,7.4,Verbandsgemeinde Kirchberg (Hunsrück),55481,06763,3803.0,18.0,SIM,Stadt,6.0,233.0,
4683,22034,07140112,OBERWESEL,"Oberwesel, Rhein",50.1,7.7333300000000005,Verbandsgemeinde Sankt Goar-Oberwesel,55430,06744,3508.0,18.0,SIM,Stadt,6.0,233.0,
4701,23533,07140133,ST. GOAR,Sankt Goar,50.15,7.71667,Verbandsgemeinde Sankt Goar-Oberwesel,56329,06741,3024.0,23.0,SIM,Stadt,6.0,233.0,
4708,24292,07140144,SIMMERN,Simmern / Hunsrück,49.9833,7.5166699999999995,Verbandsgemeinde Simmern (Hunsrück),55469,06761,7844.0,12.0,SIM,Stadt,6.0,233.0,
4731,14765,07140501,BOPPARD,"Boppard, Rhein",50.2333,7.6,,56154,06742,16372.0,75.0,SIM,Stadt,6.0,233.0,
4738,13900,07141006,BAD EMS,Bad Ems,50.3333,7.71667,Verbandsgemeinde Bad Ems,56130,02603,9452.0,15.0,EMS,Stadt,6.0,236.0,
4758,15624,07141029,DIEZ,Diez,50.3667,8.01667,Verbandsgemeinde Diez,65582,06432,10918.0,12.0,EMS,Stadt,6.0,236.0,
4795,19149,07141068,KATZENELNBOGEN,Katzenelnbogen,50.2833,7.976,Verbandsgemeinde Katzenelnbogen,56368,06486,2168.0,9.0,EMS,Stadt,6.0,236.0,
4796,19155,07141069,KAUB,Kaub,50.0833,7.7666699999999995,Verbandsgemeinde Loreley,56349,06774,1027.0,13.0,EMS,Stadt,6.0,236.0,
4802,19857,07141075,LAHNSTEIN,Lahnstein,50.3,7.61667,,56112,02621,18439.0,37.0,EMS,Stadt,6.0,236.0,
4817,21260,07141091,NASSAU,"Nassau, Lahn",50.3167,7.8,Verbandsgemeinde Nassau,56377,02604,5042.0,18.0,EMS,Stadt,6.0,236.0,
4818,21263,07141092,NASTAETTEN,Nastätten,50.2,7.86667,Verbandsgemeinde Nastätten,56355,06772,4246.0,13.0,EMS,Stadt,6.0,236.0,
4867,14862,07141501,BRAUBACH,Braubach,50.2833,7.66667,Verbandsgemeinde Braubach,56338,02627,3190.0,20.0,EMS,Stadt,6.0,236.0,
4897,18445,07143032,HOEHR-GRENZHAUSEN,Höhr-Grenzhausen,50.4333,7.66667,Verbandsgemeinde Höhr-Grenzhausen,56203,02624,9758.0,16.0,WW,Stadt,6.0,247.0,
4911,21074,07143048,MONTABAUR,Montabaur,50.4333,7.83333,Verbandsgemeinde Montabaur,56410,02602,12558.0,34.0,WW,Stadt,6.0,247.0,
4925,22800,07143062,RANSBACH-BAUMBACH,Ransbach-Baumbach,50.4667,7.7333300000000005,Verbandsgemeinde Ransbach-Baumbach,56235,02623,7373.0,12.0,WW,Stadt,6.0,247.0,
4929,24193,07143067,SELTERS,Selters (Westerwald),50.5333,7.7666699999999995,Verbandsgemeinde Selters,56242,02626,2719.0,9.0,WW,Stadt,6.0,247.0,
4942,26290,07143081,WIRGES,Wirges,50.4667,7.8,Verbandsgemeinde Wirges,56422,02602,5169.0,10.0,WW,Stadt,6.0,247.0,
4951,13955,07143206,BAD MARIENBERG,Bad Marienberg (Westerwald),50.65,7.95,Verbandsgemeinde Bad Marienberg,56470,02661,5877.0,10.0,WW,Stadt,6.0,247.0,
4973,17736,07143229,HACHENBURG,Hachenburg,50.65,7.83333,Verbandsgemeinde Hachenburg,57627,02662,5776.0,21.0,WW,Stadt,6.0,247.0,
5030,23001,07143286,RENNEROD,"Rennerod, Westerwald",50.6167,8.06667,Verbandsgemeinde Rennerod,56477,02664,3956.0,18.0,WW,Stadt,6.0,247.0,
5052,26025,07143308,WESTERBURG,"Westerburg, Westerwald",50.5667,7.9833300000000005,Verbandsgemeinde Westerburg,56457,02663,5730.0,18.0,WW,Stadt,6.0,247.0,
5064,452,07211,TRIER,Trier,49.75,6.63333,,,,,117.0,TR,Stadt,5.0,191.0,
5065,25092,07211000,TRIER,Trier,49.75,6.63333,,"54290,54292,54293,54294,54295,54296",0651,106544.0,117.0,TR,Stadt,6.0,452.0,
5073,14377,07231008,BERNKASTEL-KUES,Bernkastel-Kues,49.9167,7.066669999999999,Verbandsgemeinde Bernkastel-Kues,54470,06531,6812.0,24.0,WIL,Stadt,6.0,440.0,
5127,20592,07231080,MANDERSCHEID,"Manderscheid, Eifel",50.1,6.816669999999999,Verbandsgemeinde Manderscheid,54531,06572,1304.0,10.0,WIL,Stadt,6.0,440.0,
5158,25037,07231124,TRABEN-TRARBACH,Traben-Trarbach,49.95,7.11667,Verbandsgemeinde Traben-Trarbach,56841,06541,6040.0,31.0,WIL,Stadt,6.0,440.0,
5164,26324,07231134,WITTLICH,Wittlich,49.9833,6.88333,,54516,06571,17809.0,50.0,WIL,Stadt,6.0,440.0,
5194,14566,07232018,BITBURG,Bitburg,49.9667,6.53333,,54634,06561,12899.0,48.0,BIT,Stadt,6.0,447.0,
5244,19828,07232070,KYLLBURG,Kyllburg,50.0333,6.58333,Verbandsgemeinde Kyllburg,54655,06563,1022.0,5.0,BIT,Stadt,6.0,447.0,
5262,21431,07232088,NEUERBURG,"Neuerburg, Eifel",50.0167,6.3,Verbandsgemeinde Neuerburg,54673,06564,1542.0,10.0,BIT,Stadt,6.0,447.0,
5385,22664,07232296,PRUEM,Prüm (Eifel),50.2167,6.41667,Verbandsgemeinde Prüm,54595,06551,5454.0,23.0,BIT,Stadt,6.0,447.0,
5432,16979,07233026,GEROLSTEIN,Gerolstein,50.2167,6.66667,Verbandsgemeinde Gerolstein,54568,06591,7617.0,64.0,DAU,Stadt,6.0,210.0,
5435,18338,07233029,HILLESHEIM,"Hillesheim, Eifel",50.3,6.66667,Verbandsgemeinde Hillesheim,54576,06593,3185.0,21.0,DAU,Stadt,6.0,210.0,
5521,15458,07233501,DAUN,Daun,50.2,6.83333,Verbandsgemeinde Daun,54550,06592,8494.0,49.0,DAU,Stadt,6.0,210.0,
