ID,DATE,ELEMENT,VALUE,MFLAG,QFLAG,SFLAG,OBSTIME,ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSN_FLAG,HCN_CRN_FLAG,WMO_ID,COLUMN_9,COLUMN_10,COLUMN_11,COLUMN_12
"ARM00087774","20190106","TMAX","310","","","S","","ARM00087774","-412.500","-687.330","888.0","MAQUINCHAO","87774","","","","","","",""
"ARM00087774","20190107","TMAX","260","","","S","","ARM00087774","-412.500","-687.330","888.0","MAQUINCHAO","87774","","","","","","",""
"ARM00087774","20190108","TMAX","213","","","S","","ARM00087774","-412.500","-687.330","888.0","MAQUINCHAO","87774","","","","","","",""
"ARM00087784","20190110","TMAX","218","","","S","","ARM00087784","-407.830","-651.000","20.0","SAN","ANTONIO","OESTE","AERO","87784","","","",""
"ARM00087784","20190101","TMAX","351","","","S","","ARM00087784","-407.830","-651.000","20.0","SAN","ANTONIO","OESTE","AERO","87784","","","",""
"ARM00087784","20190102","TMAX","217","","","S","","ARM00087784","-407.830","-651.000","20.0","SAN","ANTONIO","OESTE","AERO","87784","","","",""
"ARM00087784","20190105","TMAX","321","","","S","","ARM00087784","-407.830","-651.000","20.0","SAN","ANTONIO","OESTE","AERO","87784","","","",""
"ARM00087784","20190107","TMAX","325","","","S","","ARM00087784","-407.830","-651.000","20.0","SAN","ANTONIO","OESTE","AERO","87784","","","",""
"ARM00087784","20190108","TMAX","310","","","S","","ARM00087784","-407.830","-651.000","20.0","SAN","ANTONIO","OESTE","AERO","87784","","","",""
"ARM00087784","20190109","TMAX","243","","","S","","ARM00087784","-407.830","-651.000","20.0","SAN","ANTONIO","OESTE","AERO","87784","","","",""
"ARM00087791","20190110","TMAX","224","","","S","","ARM00087791","-408.690","-630.000","06. Jan","GOBERNADOR","CASTELLO","87791","","","","","",""
"ARM00087791","20190101","TMAX","280","","","S","","ARM00087791","-408.690","-630.000","06. Jan","GOBERNADOR","CASTELLO","87791","","","","","",""
"ARM00087791","20190102","TMAX","218","","","S","","ARM00087791","-408.690","-630.000","06. Jan","GOBERNADOR","CASTELLO","87791","","","","","",""
"ARM00087791","20190105","TMAX","314","","","S","","ARM00087791","-408.690","-630.000","06. Jan","GOBERNADOR","CASTELLO","87791","","","","","",""
"ARM00087791","20190107","TMAX","261","","","S","","ARM00087791","-408.690","-630.000","06. Jan","GOBERNADOR","CASTELLO","87791","","","","","",""
"ARM00087791","20190108","TMAX","270","","","S","","ARM00087791","-408.690","-630.000","06. Jan","GOBERNADOR","CASTELLO","87791","","","","","",""
"ARM00087791","20190109","TMAX","241","","","S","","ARM00087791","-408.690","-630.000","06. Jan","GOBERNADOR","CASTELLO","87791","","","","","",""
"ARM00087800","20190111","TMAX","227","","","S","","ARM00087800","-419.430","-715.320","344.7","EL","BOLSON","87800","","","","","",""
"ARM00087800","20190101","TMAX","226","","","S","","ARM00087800","-419.430","-715.320","344.7","EL","BOLSON","87800","","","","","",""
"ARM00087800","20190102","TMAX","203","","","S","","ARM00087800","-419.430","-715.320","344.7","EL","BOLSON","87800","","","","","",""
"ARM00087800","20190107","TMAX","230","","","S","","ARM00087800","-419.430","-715.320","344.7","EL","BOLSON","87800","","","","","",""
"ARM00087800","20190108","TMAX","206","","","S","","ARM00087800","-419.430","-715.320","344.7","EL","BOLSON","87800","","","","","",""
"ARM00087800","20190109","TMAX","150","","","S","","ARM00087800","-419.430","-715.320","344.7","EL","BOLSON","87800","","","","","",""
"ARM00087904","20190111","TMAX","194","","","S","","ARM00087904","-502.670","-720.500","204.0","EL","CALAFATE","AERO","87904","","","","",""
"ARM00087904","20190101","TMAX","163","","","S","","ARM00087904","-502.670","-720.500","204.0","EL","CALAFATE","AERO","87904","","","","",""
"ARM00087904","20190102","TMAX","139","","","S","","ARM00087904","-502.670","-720.500","204.0","EL","CALAFATE","AERO","87904","","","","",""
"ARM00087904","20190105","TMAX","204","","","S","","ARM00087904","-502.670","-720.500","204.0","EL","CALAFATE","AERO","87904","","","","",""
"ARM00087904","20190106","TMAX","154","","","S","","ARM00087904","-502.670","-720.500","204.0","EL","CALAFATE","AERO","87904","","","","",""
"ARM00087904","20190108","TMAX","196","","","S","","ARM00087904","-502.670","-720.500","204.0","EL","CALAFATE","AERO","87904","","","","",""
"ARM00087909","20190111","TMAX","255","","","S","","ARM00087909","-493.070","-678.030","57.9","SAN","JULIAN","87909","","","","","",""
"ARM00087909","20190101","TMAX","264","","","S","","ARM00087909","-493.070","-678.030","57.9","SAN","JULIAN","87909","","","","","",""
"ARM00087909","20190102","TMAX","179","","","S","","ARM00087909","-493.070","-678.030","57.9","SAN","JULIAN","87909","","","","","",""
"ARM00087909","20190103","TMAX","172","","","S","","ARM00087909","-493.070","-678.030","57.9","SAN","JULIAN","87909","","","","","",""
"ARM00087909","20190105","TMAX","239","","","S","","ARM00087909","-493.070","-678.030","57.9","SAN","JULIAN","87909","","","","","",""
"ARM00087909","20190106","TMAX","219","","","S","","ARM00087909","-493.070","-678.030","57.9","SAN","JULIAN","87909","","","","","",""
"ARM00087909","20190108","TMAX","199","","","S","","ARM00087909","-493.070","-678.030","57.9","SAN","JULIAN","87909","","","","","",""
"ARM00087909","20190109","TMAX","159","","","S","","ARM00087909","-493.070","-678.030","57.9","SAN","JULIAN","87909","","","","","",""
"ARM00087934","20190111","TMAX","178","","","S","","ARM00087934","-537.780","-677.490","19. Aug","RIO","GRANDE","87934","","","","","",""
"ARM00087934","20190101","TMAX","185","","","S","","ARM00087934","-537.780","-677.490","19. Aug","RIO","GRANDE","87934","","","","","",""
"ARM00087934","20190104","TMAX","163","","","S","","ARM00087934","-537.780","-677.490","19. Aug","RIO","GRANDE","87934","","","","","",""
"ARM00087934","20190105","TMAX","163","","","S","","ARM00087934","-537.780","-677.490","19. Aug","RIO","GRANDE","87934","","","","","",""
"ARM00087934","20190107","TMAX","145","","","S","","ARM00087934","-537.780","-677.490","19. Aug","RIO","GRANDE","87934","","","","","",""
"ARM00087938","20190111","TMAX","165","","","S","","ARM00087938","-548.430","-682.960","21. Jun","USHUAIA","MALVINAS","ARGENTINAS","87938","","","","",""
"ARM00087938","20190101","TMAX","135","","","S","","ARM00087938","-548.430","-682.960","21. Jun","USHUAIA","MALVINAS","ARGENTINAS","87938","","","","",""
"ARM00087938","20190104","TMAX","136","","","S","","ARM00087938","-548.430","-682.960","21. Jun","USHUAIA","MALVINAS","ARGENTINAS","87938","","","","",""
"ARM00087938","20190106","TMAX","135","","","S","","ARM00087938","-548.430","-682.960","21. Jun","USHUAIA","MALVINAS","ARGENTINAS","87938","","","","",""
"ARM00087938","20190108","TMAX","125","","","S","","ARM00087938","-548.430","-682.960","21. Jun","USHUAIA","MALVINAS","ARGENTINAS","87938","","","","",""
"ARM00087938","20190109","TMAX","126","","","S","","ARM00087938","-548.430","-682.960","21. Jun","USHUAIA","MALVINAS","ARGENTINAS","87938","","","","",""
"ASM00094299","20190112","TMAX","300","","","S","","ASM00094299","-162.880","1.499.650","9.0","WILLIS","ISLAND","GSN","94299","","","","",""
"ASM00094299","20190101","TMAX","307","","","S","","ASM00094299","-162.880","1.499.650","9.0","WILLIS","ISLAND","GSN","94299","","","","",""
"ASM00094299","20190102","TMAX","284","","","S","","ASM00094299","-162.880","1.499.650","9.0","WILLIS","ISLAND","GSN","94299","","","","",""
"ASM00094299","20190103","TMAX","283","","","S","","ASM00094299","-162.880","1.499.650","9.0","WILLIS","ISLAND","GSN","94299","","","","",""
"ASM00094299","20190104","TMAX","302","","","S","","ASM00094299","-162.880","1.499.650","9.0","WILLIS","ISLAND","GSN","94299","","","","",""
"ASM00094299","20190105","TMAX","297","","","S","","ASM00094299","-162.880","1.499.650","9.0","WILLIS","ISLAND","GSN","94299","","","","",""
"ASM00094299","20190106","TMAX","293","","","S","","ASM00094299","-162.880","1.499.650","9.0","WILLIS","ISLAND","GSN","94299","","","","",""
"ASM00094299","20190107","TMAX","275","","","S","","ASM00094299","-162.880","1.499.650","9.0","WILLIS","ISLAND","GSN","94299","","","","",""
"ASM00094299","20190109","TMAX","310","","","S","","ASM00094299","-162.880","1.499.650","9.0","WILLIS","ISLAND","GSN","94299","","","","",""
"ASM00094299","20190110","TMAX","305","","","S","","ASM00094299","-162.880","1.499.650","9.0","WILLIS","ISLAND","GSN","94299","","","","",""
"ASM00094299","20190111","TMAX","304","","","S","","ASM00094299","-162.880","1.499.650","9.0","WILLIS","ISLAND","GSN","94299","","","","",""
"ASM00094995","20190111","TMAX","272","","","S","","ASM00094995","-315.420","1.590.790","7.0","LORD","HOWE","ISLAND","AERO","GSN","94995","","",""
"ASM00094995","20190101","TMAX","259","","","S","","ASM00094995","-315.420","1.590.790","7.0","LORD","HOWE","ISLAND","AERO","GSN","94995","","",""
"ASM00094995","20190102","TMAX","262","","","S","","ASM00094995","-315.420","1.590.790","7.0","LORD","HOWE","ISLAND","AERO","GSN","94995","","",""
"ASM00094995","20190103","TMAX","268","","","S","","ASM00094995","-315.420","1.590.790","7.0","LORD","HOWE","ISLAND","AERO","GSN","94995","","",""
"ASM00094995","20190104","TMAX","274","","","S","","ASM00094995","-315.420","1.590.790","7.0","LORD","HOWE","ISLAND","AERO","GSN","94995","","",""
"ASM00094995","20190105","TMAX","270","","","S","","ASM00094995","-315.420","1.590.790","7.0","LORD","HOWE","ISLAND","AERO","GSN","94995","","",""
"ASM00094995","20190106","TMAX","275","","","S","","ASM00094995","-315.420","1.590.790","7.0","LORD","HOWE","ISLAND","AERO","GSN","94995","","",""
"ASM00094995","20190107","TMAX","273","","","S","","ASM00094995","-315.420","1.590.790","7.0","LORD","HOWE","ISLAND","AERO","GSN","94995","","",""
"ASM00094995","20190108","TMAX","271","","","S","","ASM00094995","-315.420","1.590.790","7.0","LORD","HOWE","ISLAND","AERO","GSN","94995","","",""
"ASM00094995","20190109","TMAX","281","","","S","","ASM00094995","-315.420","1.590.790","7.0","LORD","HOWE","ISLAND","AERO","GSN","94995","","",""
"ASM00094995","20190110","TMAX","271","","","S","","ASM00094995","-315.420","1.590.790","7.0","LORD","HOWE","ISLAND","AERO","GSN","94995","","",""
"ASN00001006","20190111","TMAX","401","","","a","","ASN00001006","-155.100","1.281.503","03. Aug","WYNDHAM","AERO","95214","","","","","",""
"ASN00001006","20190101","TMAX","387","","","a","","ASN00001006","-155.100","1.281.503","03. Aug","WYNDHAM","AERO","95214","","","","","",""
"ASN00001006","20190102","TMAX","381","","","a","","ASN00001006","-155.100","1.281.503","03. Aug","WYNDHAM","AERO","95214","","","","","",""
"ASN00001006","20190103","TMAX","399","","","a","","ASN00001006","-155.100","1.281.503","03. Aug","WYNDHAM","AERO","95214","","","","","",""
"ASN00001006","20190104","TMAX","310","","","a","","ASN00001006","-155.100","1.281.503","03. Aug","WYNDHAM","AERO","95214","","","","","",""
"ASN00001006","20190105","TMAX","365","","","a","","ASN00001006","-155.100","1.281.503","03. Aug","WYNDHAM","AERO","95214","","","","","",""
"ASN00001006","20190106","TMAX","365","","","a","","ASN00001006","-155.100","1.281.503","03. Aug","WYNDHAM","AERO","95214","","","","","",""
"ASN00001006","20190107","TMAX","387","","","a","","ASN00001006","-155.100","1.281.503","03. Aug","WYNDHAM","AERO","95214","","","","","",""
"ASN00001006","20190108","TMAX","414","","","a","","ASN00001006","-155.100","1.281.503","03. Aug","WYNDHAM","AERO","95214","","","","","",""
"ASN00001006","20190109","TMAX","402","","","a","","ASN00001006","-155.100","1.281.503","03. Aug","WYNDHAM","AERO","95214","","","","","",""
"ASN00001006","20190110","TMAX","379","","","a","","ASN00001006","-155.100","1.281.503","03. Aug","WYNDHAM","AERO","95214","","","","","",""
"ASN00001007","20190111","TMAX","333","","","a","","ASN00001007","-137.542","1.261.485","6.0","TROUGHTON","ISLAND","94102","","","","","",""
"ASN00001007","20190101","TMAX","315","","","a","","ASN00001007","-137.542","1.261.485","6.0","TROUGHTON","ISLAND","94102","","","","","",""
"ASN00001007","20190102","TMAX","334","","","a","","ASN00001007","-137.542","1.261.485","6.0","TROUGHTON","ISLAND","94102","","","","","",""
"ASN00001007","20190103","TMAX","333","","","a","","ASN00001007","-137.542","1.261.485","6.0","TROUGHTON","ISLAND","94102","","","","","",""
"ASN00001007","20190104","TMAX","329","","","a","","ASN00001007","-137.542","1.261.485","6.0","TROUGHTON","ISLAND","94102","","","","","",""
"ASN00001007","20190105","TMAX","325","","","a","","ASN00001007","-137.542","1.261.485","6.0","TROUGHTON","ISLAND","94102","","","","","",""
"ASN00001007","20190106","TMAX","322","","","a","","ASN00001007","-137.542","1.261.485","6.0","TROUGHTON","ISLAND","94102","","","","","",""
"ASN00001007","20190107","TMAX","330","","","a","","ASN00001007","-137.542","1.261.485","6.0","TROUGHTON","ISLAND","94102","","","","","",""
"ASN00001007","20190108","TMAX","331","","","a","","ASN00001007","-137.542","1.261.485","6.0","TROUGHTON","ISLAND","94102","","","","","",""
"ASN00001007","20190109","TMAX","336","","","a","","ASN00001007","-137.542","1.261.485","6.0","TROUGHTON","ISLAND","94102","","","","","",""
"ASN00001007","20190110","TMAX","330","","","a","","ASN00001007","-137.542","1.261.485","6.0","TROUGHTON","ISLAND","94102","","","","","",""
"ASN00001019","20190111","TMAX","395","","","a","","ASN00001019","-142.964","1.266.453","23.0","KALUMBURU","GSN","94100","","","","","",""
"ASN00001019","20190101","TMAX","369","","","a","","ASN00001019","-142.964","1.266.453","23.0","KALUMBURU","GSN","94100","","","","","",""
"ASN00001019","20190102","TMAX","376","","","a","","ASN00001019","-142.964","1.266.453","23.0","KALUMBURU","GSN","94100","","","","","",""
"ASN00001019","20190103","TMAX","387","","","a","","ASN00001019","-142.964","1.266.453","23.0","KALUMBURU","GSN","94100","","","","","",""
"ASN00001019","20190104","TMAX","374","","","a","","ASN00001019","-142.964","1.266.453","23.0","KALUMBURU","GSN","94100","","","","","",""
"ASN00001019","20190105","TMAX","395","","","a","","ASN00001019","-142.964","1.266.453","23.0","KALUMBURU","GSN","94100","","","","","",""
"ASN00001019","20190106","TMAX","371","","","a","","ASN00001019","-142.964","1.266.453","23.0","KALUMBURU","GSN","94100","","","","","",""
"ASN00001019","20190107","TMAX","403","","","a","","ASN00001019","-142.964","1.266.453","23.0","KALUMBURU","GSN","94100","","","","","",""
"ASN00001019","20190108","TMAX","400","","","a","","ASN00001019","-142.964","1.266.453","23.0","KALUMBURU","GSN","94100","","","","","",""
"ASN00001019","20190109","TMAX","375","","","a","","ASN00001019","-142.964","1.266.453","23.0","KALUMBURU","GSN","94100","","","","","",""
"ASN00001019","20190110","TMAX","373","","","a","","ASN00001019","-142.964","1.266.453","23.0","KALUMBURU","GSN","94100","","","","","",""
"ASN00001020","20190111","TMAX","350","","","a","","ASN00001020","-140.900","1.263.867","51.0","TRUSCOTT","95101","","","","","","",""
"ASN00001020","20190101","TMAX","336","","","a","","ASN00001020","-140.900","1.263.867","51.0","TRUSCOTT","95101","","","","","","",""
"ASN00001020","20190102","TMAX","326","","","a","","ASN00001020","-140.900","1.263.867","51.0","TRUSCOTT","95101","","","","","","",""
"ASN00001020","20190103","TMAX","341","","","a","","ASN00001020","-140.900","1.263.867","51.0","TRUSCOTT","95101","","","","","","",""
"ASN00001020","20190104","TMAX","356","","","a","","ASN00001020","-140.900","1.263.867","51.0","TRUSCOTT","95101","","","","","","",""
"ASN00001020","20190105","TMAX","336","","","a","","ASN00001020","-140.900","1.263.867","51.0","TRUSCOTT","95101","","","","","","",""
"ASN00001020","20190106","TMAX","330","","","a","","ASN00001020","-140.900","1.263.867","51.0","TRUSCOTT","95101","","","","","","",""
"ASN00001020","20190107","TMAX","352","","","a","","ASN00001020","-140.900","1.263.867","51.0","TRUSCOTT","95101","","","","","","",""
"ASN00001020","20190108","TMAX","352","","","a","","ASN00001020","-140.900","1.263.867","51.0","TRUSCOTT","95101","","","","","","",""
"ASN00001020","20190109","TMAX","342","","","a","","ASN00001020","-140.900","1.263.867","51.0","TRUSCOTT","95101","","","","","","",""
"ASN00001020","20190110","TMAX","345","","","a","","ASN00001020","-140.900","1.263.867","51.0","TRUSCOTT","95101","","","","","","",""
"ASN00001025","20190111","TMAX","382","","","a","","ASN00001025","-153.797","1.263.114","385.0","DOONGAN","94215","","","","","","",""
"ASN00001025","20190101","TMAX","335","","","a","","ASN00001025","-153.797","1.263.114","385.0","DOONGAN","94215","","","","","","",""
